Date,Open,High,Low,Close,Adj Close,Volume
2020-08-20,200.759995,203.279999,200.339996,201.850006,196.104996,1764214
2020-08-21,200.110001,203.350006,199.820007,202.429993,196.668488,1781141
2020-08-24,203.110001,207.429993,201.320007,207.339996,201.438766,3097432
2020-08-25,209.990005,210.490005,205.169998,206.000000,200.136902,2627906
2020-08-26,205.889999,207.279999,205.029999,207.220001,201.322159,2563236
2020-08-27,206.679993,213.000000,206.410004,210.149994,204.168762,3692411
2020-08-28,211.889999,212.000000,207.089996,207.710007,201.798203,3697406
2020-08-31,205.500000,206.410004,203.630005,204.869995,200.244110,3046152
2020-09-01,203.600006,206.710007,203.009995,205.460007,200.820801,2458801
2020-09-02,205.789993,210.929993,205.369995,210.039993,205.297379,3565242
2020-09-03,211.750000,215.229996,205.830002,207.559998,202.873383,3533485
2020-09-04,210.889999,213.350006,205.320007,210.940002,206.177063,3668891
2020-09-08,209.509995,209.960007,201.270004,202.479996,197.908066,4574748
2020-09-09,204.190002,204.830002,202.029999,202.220001,197.653946,4681380
2020-09-10,203.729996,205.350006,199.550003,200.009995,195.493835,2510274
2020-09-11,200.240005,201.910004,198.949997,200.919998,196.383316,2376385
2020-09-14,203.300003,203.300003,200.669998,201.339996,196.793808,2756891
2020-09-15,202.000000,202.585007,197.979996,198.000000,193.529236,3717632
2020-09-16,198.490005,203.800003,198.070007,200.679993,196.148712,3571873
2020-09-17,198.210007,199.889999,194.509995,194.830002,190.430817,4274772
2020-09-18,195.009995,196.649994,192.384796,194.860001,190.460144,9066647
2020-09-21,189.899994,194.169998,187.470001,194.000000,189.619553,4871299
2020-09-22,194.000000,196.139999,188.429993,191.619995,187.293289,3355768
2020-09-23,192.000000,192.914993,185.865005,186.119995,181.917465,3116142
2020-09-24,188.979996,197.459396,187.050003,195.110001,190.704498,5114566
2020-09-25,192.960007,195.389999,189.608505,194.949997,190.548111,3105989
2020-09-28,197.779999,201.865005,197.149994,199.070007,194.575089,3280138
2020-09-29,198.160004,198.770004,195.429993,196.789993,192.346558,2401523
2020-09-30,198.679993,203.080002,198.360001,200.970001,196.432190,3075829
2020-10-01,201.529999,203.130005,197.873795,198.550003,194.066818,2288651
2020-10-02,195.339996,200.699905,195.289993,199.899994,195.386337,2541588
2020-10-05,201.929993,202.839996,199.589996,201.800003,197.243439,2551633
2020-10-06,204.250000,206.089996,199.899994,201.089996,196.549469,2833119
2020-10-07,203.899994,205.000000,201.169998,203.600006,199.002808,2326917
2020-10-08,205.149994,208.160004,204.110001,207.979996,203.283875,2330609
2020-10-09,208.759995,209.809998,206.070007,207.539993,202.853821,3040923
2020-10-12,207.410004,214.889999,207.410004,214.119995,209.285248,3474215
2020-10-13,214.009995,214.110001,209.179993,210.809998,206.050003,3317312
2020-10-14,213.880005,214.449997,210.270004,211.229996,206.460495,7557023
2020-10-15,209.580002,210.729996,206.899994,208.600006,203.889893,4334014
2020-10-16,208.320007,209.994995,205.809998,206.210007,201.553864,3246646
2020-10-19,207.389999,207.910004,204.589996,205.690002,201.045624,3235296
2020-10-20,206.699997,211.380005,206.464996,208.029999,203.332764,3336684
2020-10-21,207.389999,207.949997,202.009995,202.910004,198.328384,3083593
2020-10-22,203.199997,206.365005,202.199997,205.399994,200.762131,2137823
2020-10-23,206.759995,208.210007,204.020004,205.039993,200.410278,2110153
2020-10-26,202.490005,202.809998,198.509995,201.139999,196.598358,3249695
2020-10-27,200.000000,200.589996,195.410004,195.679993,191.261612,3430420
2020-10-28,191.309998,193.365005,188.940002,189.770004,185.485077,4214584
2020-10-29,189.800003,192.350006,186.899994,189.940002,185.651230,3581156
2020-10-30,189.509995,190.399994,185.520004,189.039993,184.771545,3661181
2020-11-02,192.000000,192.699997,188.229996,190.199997,185.905350,2459562
2020-11-03,193.940002,199.000000,193.220001,197.929993,193.460800,4545470
2020-11-04,196.250000,200.820007,194.899994,197.869995,193.402176,3868514
2020-11-05,199.649994,204.119995,199.059998,202.960007,198.377243,2892815
2020-11-06,204.339996,204.389999,200.419998,201.259995,196.715637,2475115
2020-11-09,214.490005,218.000000,209.369995,214.929993,210.076965,6960521
2020-11-10,215.250000,218.380005,211.179993,217.470001,212.559616,4166465
2020-11-11,218.639999,219.919998,215.029999,218.050003,213.126526,2680710
2020-11-12,215.220001,216.860001,212.399994,214.509995,209.666443,3009267
2020-11-13,215.850006,220.960007,215.410004,219.080002,214.133270,2832645
2020-11-16,223.529999,224.600006,220.029999,222.380005,217.358749,3004948
2020-11-17,220.020004,224.850006,218.330002,224.649994,219.577484,2722921
2020-11-18,225.000000,227.720001,223.509995,224.300003,219.235413,2856225
2020-11-19,224.300003,224.940002,222.110001,224.570007,219.499298,1505154
2020-11-20,223.000000,224.809998,222.630005,223.350006,218.306854,1848687
2020-11-23,226.059998,230.000000,225.729996,228.830002,223.663116,3378180
2020-11-24,231.100006,238.115997,230.630005,237.500000,232.137360,3920282
2020-11-25,235.000000,237.449997,232.429993,236.539993,231.199020,2272937
2020-11-27,237.000000,237.300003,233.785004,235.399994,230.084763,1050396
2020-11-30,232.050003,235.000000,230.360001,230.580002,225.373581,2705408
2020-12-01,231.960007,234.870407,231.350006,232.080002,228.076157,2580965
2020-12-02,232.080002,238.130005,231.582199,237.649994,233.550049,2136313
2020-12-03,237.289993,238.850006,234.639999,235.470001,231.407654,2142890
2020-12-04,237.699997,239.750000,236.949997,239.580002,235.446762,2373011
2020-12-07,238.539993,239.850006,235.449997,238.449997,234.336258,1788559
2020-12-08,237.009995,239.190002,236.580002,238.839996,234.719528,1371782
2020-12-09,240.000000,245.360001,239.529999,242.820007,238.630859,3552254
2020-12-10,240.000000,245.179901,239.513794,244.399994,240.183594,2541804
2020-12-11,240.809998,241.199997,237.100006,239.990005,235.849686,2077419
2020-12-14,243.279999,243.500000,237.389999,237.789993,233.687637,1927781
2020-12-15,239.500000,243.610001,237.190002,242.429993,238.247604,2348775
2020-12-16,243.559998,243.899994,241.119995,243.770004,239.564484,2400910
2020-12-17,245.000000,245.929993,243.000000,244.429993,240.213074,2983609
2020-12-18,245.389999,245.389999,240.559998,242.130005,237.952774,4088144
2020-12-21,250.289993,260.850006,248.759995,256.980011,252.546600,7408489
2020-12-22,256.859985,257.700012,249.800003,250.089996,245.775421,3603652
2020-12-23,251.500000,260.575012,251.300003,256.450012,252.025726,3376142
2020-12-24,257.040009,257.619995,253.750000,256.160004,251.740723,968146
2020-12-28,257.809998,262.654999,257.000000,259.589996,255.111526,2793392
2020-12-29,260.260010,260.860596,256.500000,258.010010,253.558807,1430868
2020-12-30,258.809998,260.649994,257.829987,259.450012,254.973984,1566767
2020-12-31,258.799988,263.929993,258.000092,263.709991,259.160431,2043050
2021-01-04,267.000000,267.579987,260.160004,265.000000,260.428223,3572043
2021-01-05,263.880005,273.500000,262.570007,270.929993,266.255920,4207081
2021-01-06,276.290009,288.380005,273.100006,285.549988,280.623657,6383530
2021-01-07,287.769989,295.889404,286.679993,291.649994,286.618469,4009730
2021-01-08,292.000000,292.279999,285.059998,290.079987,285.075500,2800784
2021-01-11,286.799988,295.000000,284.200012,293.829987,288.760834,2650134
2021-01-12,297.140015,303.980011,296.019989,302.209991,296.996246,4814362
2021-01-13,300.079987,303.720001,299.100006,302.940002,297.713684,2413821
2021-01-14,304.049988,309.410004,303.540009,307.869995,302.558655,3192169
2021-01-15,301.190002,304.859985,296.880005,301.010010,295.816986,3863723
2021-01-19,305.000000,306.600006,293.803101,294.200012,289.124451,6727794
2021-01-20,295.820007,297.450012,287.480011,290.470001,285.458832,4792644
2021-01-21,290.450012,292.739990,288.529999,289.369995,284.377808,2517753
2021-01-22,286.690002,290.589996,285.500000,289.390015,284.397400,2568757
2021-01-25,285.529999,286.350006,277.500000,283.040009,278.156982,4575007
2021-01-26,283.929993,285.769989,280.079987,281.760010,276.899048,3296846
2021-01-27,276.000000,277.369995,271.320099,273.329987,268.614502,3891838
2021-01-28,274.609985,279.829987,271.329987,275.019989,270.275330,3778696
2021-01-29,274.269989,277.399994,270.619995,271.170013,266.491791,3411974
2021-02-01,272.660004,276.799988,272.000000,274.730011,269.990356,2324088
2021-02-02,278.320007,288.250000,278.000000,286.970001,282.019196,5195520
2021-02-03,286.609985,289.809998,285.180115,288.549988,283.571930,2712770
2021-02-04,290.000000,295.829987,289.524994,293.750000,288.682190,2994699
2021-02-05,295.000000,297.239990,292.190094,293.500000,288.436493,2938134
2021-02-08,295.000000,300.890015,294.500000,300.149994,294.971802,2826173
2021-02-09,299.600006,302.450012,297.700012,300.459991,295.276459,2071700
2021-02-10,300.000000,305.179993,297.750000,304.279999,299.030548,3213655
2021-02-11,303.980011,305.010010,299.171814,302.320007,297.104340,2159868
2021-02-12,301.989990,306.700012,301.769989,306.320007,301.035339,1977298
2021-02-16,310.000000,312.920013,309.223297,311.959991,306.578064,2792198
2021-02-17,310.029999,314.980011,308.761292,312.739990,307.344574,2464414
2021-02-18,309.220001,314.500000,307.584106,309.899994,304.553589,2095144
2021-02-19,310.230011,316.779999,310.230011,315.619995,310.174896,2749542
2021-02-22,313.000000,320.559998,312.209991,316.869995,311.403351,3162272
2021-02-23,317.980011,320.000000,310.579987,319.209991,313.702972,2942528
2021-02-24,320.170013,330.970001,320.095001,330.640015,324.935822,3934425
2021-02-25,333.325012,335.813110,326.290009,327.760010,322.105469,4137158
2021-02-26,325.769989,328.679993,319.040009,319.480011,313.968323,3732221
2021-03-01,325.000000,331.040009,323.309998,329.920013,325.501831,2959050
2021-03-02,330.000000,336.190002,329.510010,330.940002,326.508118,2850325
2021-03-03,333.679993,340.100006,333.250000,334.429993,329.951385,3606299
2021-03-04,333.130005,339.760010,323.920013,329.290009,324.880219,3647614
2021-03-05,335.579987,335.579987,316.464996,327.369995,322.985931,3740398
2021-03-08,331.359985,337.589996,329.100006,334.190002,329.714600,2997991
2021-03-09,328.619995,336.390015,325.570007,330.589996,326.162781,3324825
2021-03-10,332.070007,342.399994,331.529999,342.019989,337.439697,3153109
2021-03-11,338.660004,345.000000,336.459991,342.100006,337.518677,2756559
2021-03-12,345.220001,350.000000,343.640015,348.809998,344.138794,2436744
2021-03-15,349.440002,352.420013,342.000000,346.049988,341.415741,2277831
2021-03-16,345.279999,346.899994,337.750000,341.709991,337.133881,2332558
2021-03-17,344.619995,347.029999,340.400085,344.950012,340.330505,2710906
2021-03-18,350.750000,356.850006,346.989990,348.000000,343.339661,3715240
2021-03-19,346.420013,347.239990,340.630005,344.200012,339.590546,3512961
2021-03-22,341.059998,342.880005,336.000000,339.329987,334.785736,2094548
2021-03-23,337.619995,341.888489,331.329987,331.769989,327.326996,2457544
2021-03-24,333.420013,336.940002,328.440002,328.649994,324.248779,3332168
2021-03-25,327.350006,331.390015,321.920013,330.549988,326.123322,2804721
2021-03-26,334.510010,335.450012,322.690002,327.390015,323.005676,3082556
2021-03-29,320.350006,327.760010,317.720001,325.730011,321.367889,4533245
2021-03-30,329.410004,335.750000,328.850006,332.010010,327.563782,2717270
2021-03-31,330.230011,332.649994,325.440002,327.000000,322.620880,2624540
2021-04-01,324.299988,329.660004,324.160004,327.640015,323.252319,2658951
2021-04-05,332.850006,332.850006,323.049988,323.540009,319.207214,3234998
2021-04-06,324.489990,328.540009,324.000000,327.059998,322.680084,1801975
2021-04-07,327.700012,329.200012,323.350006,326.549988,322.176910,2157335
2021-04-08,324.290009,331.489990,322.965210,331.140015,326.705444,2402755
2021-04-09,334.000000,334.899994,328.790009,330.809998,326.379852,2347149
2021-04-12,332.670013,334.480011,329.940002,331.839996,327.396057,2318780
2021-04-13,329.510010,330.049988,324.179993,327.679993,323.291779,3575907
2021-04-14,328.549988,344.469391,326.149994,335.350006,330.859100,9876753
2021-04-15,338.899994,341.350006,334.540009,338.549988,334.016174,4354775
2021-04-16,340.290009,343.739990,338.619995,342.309998,337.725861,4231858
2021-04-19,340.000000,344.429993,336.600006,343.089996,338.495422,3228160
2021-04-20,339.970001,340.470001,329.350006,331.880005,327.435547,3662274
2021-04-21,330.000000,335.470001,327.559998,335.269989,330.780090,2733251
2021-04-22,334.619995,336.970001,330.290009,330.850006,326.419342,2165200
2021-04-23,331.250000,340.670013,330.720001,339.350006,334.805481,2165370
2021-04-26,341.940002,345.899994,340.890015,343.519989,338.919647,2171458
2021-04-27,344.000000,347.549988,343.660004,346.630005,341.988007,2088604
2021-04-28,348.000000,350.119995,346.089996,348.109985,343.448151,2140875
2021-04-29,350.549988,353.829987,347.480011,352.970001,348.243103,2584423
2021-04-30,351.119995,352.819702,347.200012,348.450012,343.783630,2101069
2021-05-03,350.339996,354.059906,349.260010,350.160004,345.470734,1871653
2021-05-04,348.899994,351.779999,342.570007,349.839996,345.155029,2831390
2021-05-05,352.000000,359.140015,354.010010,357.619995,352.830811,2098548
2021-05-06,359.769989,366.299988,356.500092,365.970001,361.068970,3048665
2021-05-07,362.299988,371.649994,360.929993,370.890015,365.923126,3378112
2021-05-10,373.500000,376.980011,368.500000,368.679993,363.742706,3396306
2021-05-11,363.000000,368.630005,358.619995,359.920013,355.100037,3734339
2021-05-12,363.070007,368.130005,353.271210,354.399994,349.653961,3309798
2021-05-13,353.250000,360.885010,353.250000,358.809998,354.004883,2674804
2021-05-14,362.000000,369.510010,361.700012,368.769989,363.831512,2732312
2021-05-17,367.779999,370.700012,364.500000,369.250000,364.305054,1826125
2021-05-18,371.380005,373.079987,364.000000,364.559998,359.677887,2018638
2021-05-19,360.000000,360.000000,353.931885,358.380005,353.580658,3695975
2021-05-20,358.980011,361.950012,353.350006,359.779999,354.961884,1919583
2021-05-21,361.489990,367.140015,360.510010,366.260010,361.355164,2657548
2021-05-24,367.320007,369.720001,365.510010,368.290009,363.357941,1818182
2021-05-25,369.911987,373.769592,364.089996,364.510010,359.628571,2630979
2021-05-26,365.000000,368.790009,361.910004,367.399994,362.479828,2121254
2021-05-27,371.329987,373.548706,367.299988,371.369995,366.396698,3897048
2021-05-28,372.000000,373.070007,368.260010,372.019989,368.277588,2170561
2021-06-01,377.700012,383.359985,376.309998,382.440002,378.592743,3644004
2021-06-02,383.329987,384.665009,379.369995,383.440002,379.582703,2809704
2021-06-03,382.250000,391.250000,380.134888,388.720001,384.809570,3003860
2021-06-04,389.679993,392.049988,386.320007,391.450012,387.512115,2514077
2021-06-07,393.000000,393.260315,387.549988,388.160004,384.255219,2188724
2021-06-08,385.790009,386.479889,382.220001,384.700012,380.830048,2452596
2021-06-09,383.160004,384.269989,378.880005,382.779999,378.929352,2026166
2021-06-10,389.640015,389.640015,372.345001,373.940002,370.178253,3900798
2021-06-11,375.700012,378.750000,375.109985,378.049988,374.246887,2117305
2021-06-14,377.429993,378.750000,370.700012,372.920013,369.168549,2560497
2021-06-15,373.500000,374.839996,367.160004,371.299988,367.564819,2302905
2021-06-16,370.989990,374.078796,365.250000,371.000000,367.267822,3264194
2021-06-17,373.519989,373.519989,356.549988,361.500000,357.863403,4146348
2021-06-18,356.519989,358.380005,348.125000,348.829987,345.320862,6290084
2021-06-21,352.890015,357.970001,351.040009,357.540009,353.943268,2717264
2021-06-22,357.000000,359.880005,352.640015,357.529999,353.933350,1870813
2021-06-23,358.790009,362.480011,357.660004,361.049988,357.417938,1713116
2021-06-24,363.000000,370.880005,362.779999,368.750000,365.040466,2716625
2021-06-25,368.820007,371.149902,364.540009,368.769989,365.060272,2782436
2021-06-28,367.799988,368.869995,363.859985,368.709991,365.000854,1833383
2021-06-29,374.859985,378.089996,370.749512,372.619995,368.871552,2365932
2021-06-30,370.899994,380.109985,370.899994,379.529999,375.712036,2238381
2021-07-01,380.700012,381.640015,374.144989,374.989990,371.217712,2571040
2021-07-02,376.309998,376.600006,372.420013,374.160004,370.396057,1599595
